file,class,method,variable,usage
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,ClassReader/1[java.io.InputStream],is,1
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],b,11
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],c,6
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],len,9
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],last,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],is,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readClass/1[java.io.InputStream],n,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"readLabel/2[int,org.objectweb.asm.jip.Label[]]",offset,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"readLabel/2[int,org.objectweb.asm.jip.Label[]]",labels,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readUnsignedShort/1[int],b,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,readUnsignedShort/1[int],index,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/2[org.objectweb.asm.jip.ClassVisitor,int]",classVisitor,1
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/2[org.objectweb.asm.jip.ClassVisitor,int]",flags,1
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,getItem/1[int],item,1
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",handler,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",delta,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",sourceDebug,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",enclosingOwner,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",codeEnd,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",opcode,28
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",type,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",idesc,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",sourceFile,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",mpanns,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",iname,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",stackMap,22
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",dv,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",len,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",attrSize,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",implementedItfs,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",tag,14
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",frameLocalCount,6
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",attrName,38
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",anns,8
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",zip,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",item,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",classVisitor,9
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",mv,41
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",index,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",mw,7
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",enclosingDesc,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",sameExceptions,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",frameLocal,15
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",frameStack,6
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",enclosingName,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",maxStack,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",exceptions,9
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",attrs,6
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",labels,35
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",maxLocals,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",name,7
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",impanns,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",cpIndex,5
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",varTable,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",stackMapSize,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",desc,13
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",skipDebug,5
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",access,13
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",signature,11
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",keys,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",values,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",flags,5
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",frameMode,8
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",unzip,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",varTypeTable,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",local,9
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",fv,4
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",dann,3
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",min,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",skipCode,1
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",vsignature,2
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassReader.java,org.objectweb.asm.jip.ClassReader,"accept/3[org.objectweb.asm.jip.ClassVisitor,org.objectweb.asm.jip.Attribute[],int]",frameLocalDiff,7
